id,web_name,first_name,second_name,team,element_type,now_cost,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,form,selected_by_percent,transfers_in,transfers_out,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,status,news,chance_of_playing_next_round,price_M,position,pts_per_million,team_name,team_short
134,Trevitt,Ryan,Trevitt,5,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Wigan on loan for the rest of the season,0.0,4.5,MID,0.0,Brentford,BRE
136,Thiago,Igor Thiago,Nascimento Rodrigues,5,4,72,143,4.9,2472,18,1,7,38,6,0,19,583,3.0,34.6,8792297,4624661,15.64,1.62,17.26,39.03,788.2,275.2,936.0,199.7,a,,100.0,7.2,FWD,19.86111111111111,Brentford,BRE
137,Morgan,Iwan,Morgan,5,4,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,52422,81495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Shrewsbury on loan for the rest of the season.,0.0,4.4,FWD,0.0,Brentford,BRE
748,Dasilva,Josh,Dasilva,5,3,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,190,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,Lack of match fitness - Expected back 24 May,0.0,4.9,MID,0.0,Brentford,BRE
797,Furo,Kaye,Furo,5,4,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1850,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,FWD,0.0,Brentford,BRE
810,Bentt,Luka,Bentt,5,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,314,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,MID,0.0,Brentford,BRE
819,Shield,Ollie,Shield,5,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,165,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,DEF,0.0,Brentford,BRE
138,Steele,Jason,Steele,6,1,42,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,10495,39576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.2,GKP,0.0,Brighton,BHA
139,Verbruggen,Bart,Verbruggen,6,1,45,91,3.1,2610,0,0,6,36,3,0,4,456,3.5,5.4,691642,860202,0.0,0.05,0.05,39.09,703.4,10.0,0.0,71.4,a,,,4.5,GKP,20.22222222222222,Brighton,BHA
140,McGill,Tom,McGill,6,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,18065,28160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Brighton,BHA
141,Rushworth,Carl,Rushworth,6,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Coventry City on loan for the rest of the season.,0.0,4.0,GKP,0.0,Brighton,BHA
142,Scherpen,Kjell,Scherpen,6,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Union SG permanently,0.0,4.0,GKP,0.0,Brighton,BHA
143,Boscagli,Olivier,Boscagli,6,2,42,21,2.6,439,0,1,1,5,2,0,2,88,0.5,0.1,6497,12942,0.05,0.31,0.36,5.37,122.0,46.4,12.0,18.1,a,,,4.2,DEF,5.0,Brighton,BHA
144,Coppola,Diego,Coppola,6,2,42,10,2.0,193,0,0,1,3,2,0,0,32,0.0,0.0,2735,8252,0.0,0.01,0.01,4.52,42.4,3.7,2.0,4.8,u,has joined Paris FC on loan for the rest of the season.,0.0,4.2,DEF,2.380952380952381,Brighton,BHA
145,De Cuyper,Maxim,De Cuyper,6,2,43,60,2.6,1131,2,0,4,18,2,0,6,226,0.5,1.7,254499,716169,1.55,2.15,3.7,20.72,215.0,319.7,132.0,66.7,a,,100.0,4.3,DEF,13.953488372093023,Brighton,BHA
146,Dunk,Lewis,Dunk,6,2,45,70,2.6,2385,0,1,5,34,9,0,0,340,2.2,1.0,156123,198169,1.25,0.47,1.72,36.38,538.0,96.1,147.0,78.3,a,,100.0,4.5,DEF,15.555555555555555,Brighton,BHA
147,Estupiñan,Pervis,Estupiñán Tenorio,6,2,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined AC Milan permanently,0.0,4.5,DEF,0.0,Brighton,BHA
148,F.Kadıoğlu,Ferdi,Kadıoğlu,6,2,44,76,2.7,2320,0,2,6,31,6,0,4,358,3.2,0.3,80134,66604,1.43,2.34,3.77,34.64,360.2,342.9,176.0,88.2,a,,,4.4,DEF,17.27272727272727,Brighton,BHA
149,Igor,Igor Julio,dos Santos de Paulo,6,2,45,6,1.5,103,0,0,0,3,0,0,0,10,0.0,0.1,9160,10340,0.0,0.0,0.0,4.66,25.8,10.6,0.0,3.6,a,,100.0,4.5,DEF,1.3333333333333333,Brighton,BHA
150,Lamptey,Tariq,Lamptey,6,2,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,2778,38599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Fiorentina permanently.,0.0,4.4,DEF,0.0,Brighton,BHA
151,Van Hecke,Jan Paul,van Hecke,6,2,44,107,4.0,2400,3,2,6,34,7,0,7,416,5.0,3.9,997528,653494,2.05,1.14,3.18,36.3,765.2,181.3,228.0,117.8,a,,100.0,4.4,DEF,24.318181818181817,Brighton,BHA
152,Veltman,Joël,Veltman,6,2,43,34,2.0,840,1,0,1,12,4,0,1,130,1.0,0.1,22173,36187,0.99,0.12,1.11,14.77,219.8,71.5,63.0,35.5,a,,100.0,4.3,DEF,7.906976744186047,Brighton,BHA
153,Webster,Adam,Webster,6,2,44,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,949,1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,Knee injury - Unknown return date,0.0,4.4,DEF,0.0,Brighton,BHA
154,Cashin,Eiran,Cashin,6,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Blackburn Rovers on loan for the rest of the season.,0.0,4.0,DEF,0.0,Brighton,BHA
155,Slater,Jacob,Slater,6,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,3175,16633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Harrogate Town on loan until January.,0.0,4.0,DEF,0.0,Brighton,BHA
156,Tasker,Charlie,Tasker,6,2,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,12159,17179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.8,DEF,0.0,Brighton,BHA
157,Mitoma,Mitoma,Kaoru,6,3,61,50,2.6,1408,2,1,4,16,3,0,2,184,2.0,1.9,280926,852964,3.17,2.12,5.29,18.83,222.2,362.3,305.0,88.6,d,Ankle injury - 75% chance of playing,75.0,6.1,MID,8.196721311475411,Brighton,BHA
158,Georginio,Georginio,Rutter,6,3,56,69,2.9,1592,2,4,6,17,2,0,2,232,1.0,0.3,130236,253276,2.26,2.2,4.46,19.66,263.6,291.5,368.0,92.2,a,,100.0,5.6,MID,12.321428571428573,Brighton,BHA
159,March,Solly,March,6,3,58,1,1.0,4,0,0,0,0,0,0,0,4,0.2,0.0,1094,2629,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,a,,100.0,5.8,MID,0.1724137931034483,Brighton,BHA
160,Minteh,Yankuba,Minteh,6,3,55,85,3.4,1679,1,8,6,26,0,0,6,323,0.5,1.8,1923104,1874376,2.91,2.8,5.71,25.77,319.8,464.5,469.0,125.5,a,,100.0,5.5,MID,15.454545454545455,Brighton,BHA
161,Enciso,Julio,Enciso Espínola,6,3,54,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,105,2958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Strasbourg permanently.,0.0,5.4,MID,0.0,Brighton,BHA
162,Gruda,Brajan,Gruda,6,3,54,35,1.9,708,1,1,2,11,2,0,2,114,0.0,0.0,16799,19685,1.86,0.88,2.74,13.82,134.4,217.1,152.0,50.0,u,has joined Leipzig on loan for the rest of the season.,0.0,5.4,MID,6.481481481481481,Brighton,BHA
163,Hinshelwood,Jack,Hinshelwood,6,3,51,50,2.8,1001,1,4,2,16,0,0,2,179,3.2,0.0,9841,17239,1.32,0.61,1.93,19.42,158.0,115.0,166.0,43.5,a,,100.0,5.1,MID,9.803921568627452,Brighton,BHA
164,O'Riley,Matt,O'Riley,6,3,55,13,4.3,185,1,0,1,2,0,0,2,40,0.0,0.3,131928,199608,1.21,0.18,1.39,2.33,61.6,67.4,63.0,19.2,a,,100.0,5.5,MID,2.3636363636363638,Brighton,BHA
165,Sima,Abdallah,Sima,6,3,54,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,247,2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Lens permanently.,0.0,5.4,MID,0.0,Brighton,BHA
166,Ayari,Yasin,Ayari,6,3,48,83,3.8,1711,3,3,5,21,1,0,7,348,0.0,0.4,199628,177952,2.54,1.07,3.61,24.61,311.4,215.0,206.0,73.4,a,,100.0,4.8,MID,17.291666666666668,Brighton,BHA
167,Baleba,Carlos,Baleba,6,3,45,40,1.7,1261,0,0,4,17,5,0,0,152,1.0,1.5,199039,548150,0.56,0.28,0.84,16.92,99.4,92.8,29.0,22.1,a,,100.0,4.5,MID,8.88888888888889,Brighton,BHA
169,Gomez,Diego,Gómez Amarilla,6,3,49,79,3.0,1748,5,0,6,24,7,0,9,324,5.8,0.2,90336,72249,4.66,1.3,5.96,24.94,398.2,290.4,359.0,104.9,a,,100.0,4.9,MID,16.122448979591837,Brighton,BHA
170,Milner,James,Milner,6,3,49,29,1.7,549,1,1,1,13,2,0,0,125,1.8,0.1,18796,23527,0.96,0.62,1.58,9.5,116.4,128.4,54.0,29.7,a,,100.0,4.9,MID,5.918367346938775,Brighton,BHA
171,Sarmiento,Jeremy,Sarmiento Morante,6,3,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,197,2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Middlesbrough on loan for the rest of the season.,0.0,4.9,MID,0.0,Brighton,BHA
172,Watson,Tom,Watson,6,3,48,5,0.8,57,0,0,0,2,1,0,0,15,0.0,0.0,2397,4205,0.04,0.03,0.07,1.72,6.0,2.4,7.0,1.6,u,has joined Millwall on loan for the rest of the season.,0.0,4.8,MID,1.0416666666666667,Brighton,BHA
173,Wieffer,Mats,Wieffer,6,3,49,65,3.4,1389,0,4,4,19,6,0,3,288,1.8,0.1,79762,78011,1.38,1.52,2.9,17.94,340.0,246.3,159.0,74.6,a,,100.0,4.9,MID,13.265306122448978,Brighton,BHA
174,Yalcouye,Malick,Yalcouyé,6,3,50,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Swansea City on loan for the rest of the season.,0.0,5.0,MID,0.0,Brighton,BHA
175,Knight,Joe,Knight,6,3,44,1,1.0,1,0,0,0,0,0,0,0,3,0.0,0.1,11030,15001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Stevenage permanently.,0.0,4.4,MID,0.22727272727272727,Brighton,BHA
176,Mazilu,Adrian,Mazilu,6,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1435,4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Dinamo Bucharest permanently.,0.0,4.5,MID,0.0,Brighton,BHA
177,Moran,Andrew,Moran,6,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,490,5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Los Angeles FC on loan for the rest of the season.,0.0,4.5,MID,0.0,Brighton,BHA
178,Welbeck,Danny,Welbeck,6,4,61,92,3.3,1645,10,0,6,21,4,0,14,356,5.2,3.8,2042152,2153678,9.1,1.05,10.15,23.82,407.4,233.1,482.0,111.6,a,,100.0,6.1,FWD,15.081967213114755,Brighton,BHA
179,Ferguson,Evan,Ferguson,6,4,55,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined AS Roma on loan for the rest of the season,0.0,5.5,FWD,0.0,Brighton,BHA
180,Tzimas,Stefanos,Tzimas,6,4,52,16,1.8,132,1,1,0,2,0,0,0,55,0.0,0.1,13203,23199,0.44,0.11,0.55,2.59,66.6,65.7,44.0,17.7,i,Knee injury - Expected back 01 Jun,0.0,5.2,FWD,3.0769230769230766,Brighton,BHA
181,Kostoulas,Charalampos,Kostoulas,6,4,48,30,1.9,292,2,1,1,7,2,0,3,117,0.2,0.3,55388,75718,1.7,0.23,1.93,4.62,129.6,80.0,192.0,40.1,a,,,4.8,FWD,6.25,Brighton,BHA
744,Oriola,Nehemiah,Oriola,6,3,45,1,1.0,1,0,0,0,0,0,0,0,3,0.0,0.0,2812,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,MID,0.2222222222222222,Brighton,BHA
761,Simmonds,Freddie,Simmonds,6,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1006,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,DEF,0.0,Brighton,BHA
783,Groß,Pascal,Groß,6,3,55,33,3.3,826,1,1,2,7,2,0,4,179,3.0,0.1,21514,10872,0.72,2.07,2.79,10.39,197.2,316.3,102.0,61.5,a,,,5.5,MID,6.0,Brighton,BHA
795,Howell,Harry,Howell,6,3,45,4,1.3,92,0,0,0,2,0,0,0,11,0.5,0.0,742,273,0.0,0.03,0.03,1.04,10.2,5.1,2.0,1.8,a,,,4.5,MID,0.8888888888888888,Brighton,BHA
220,Sánchez,Robert,Lynch Sánchez,7,1,49,97,3.6,2344,0,1,9,32,3,1,7,435,1.2,13.5,1683229,2871500,0.0,0.04,0.04,35.72,618.4,50.0,0.0,66.4,a,,100.0,4.9,GKP,19.79591836734694,Chelsea,CHE
221,Jörgensen,Filip,Jörgensen,7,1,43,6,2.0,264,0,0,0,4,0,0,0,35,0.8,0.2,15694,27165,0.0,0.0,0.0,3.56,59.6,0.0,0.0,5.9,a,,100.0,4.3,GKP,1.3953488372093024,Chelsea,CHE
222,Penders,Mike,Penders,7,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined RC Strasbourg on loan for the rest of the season.,0.0,4.0,GKP,0.0,Chelsea,CHE
223,Slonina,Gabriel,Słonina,7,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,10070,12677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Chelsea,CHE
224,Cucurella,Marc,Cucurella Saseta,7,2,60,91,3.6,1896,1,3,9,21,5,1,5,416,0.5,13.7,2725128,3695909,1.64,2.88,4.52,27.97,434.0,395.2,194.0,102.3,a,,100.0,6.0,DEF,15.166666666666666,Chelsea,CHE
225,James,Reece,James,7,2,56,111,4.3,1802,2,6,8,19,4,0,11,466,3.5,8.3,2146048,1896207,0.9,2.69,3.59,26.83,428.6,414.4,98.0,94.3,a,,100.0,5.6,DEF,19.821428571428573,Chelsea,CHE
226,Chalobah,Trevoh,Chalobah,7,2,56,129,4.6,2460,3,1,9,33,3,1,7,486,2.0,18.6,4794687,2801398,1.14,0.99,2.13,34.74,662.2,93.8,145.0,90.0,a,,100.0,5.6,DEF,23.03571428571429,Chelsea,CHE
227,Colwill,Levi,Samuels Colwill,7,2,47,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,1217,30683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,Anterior cruciate ligament - Unknown return date,0.0,4.7,DEF,0.0,Chelsea,CHE
228,Gusto,Malo,Gusto,7,2,49,89,3.4,1644,2,3,7,21,2,1,7,351,3.0,1.9,479417,477877,1.46,1.84,3.3,26.32,346.8,290.4,162.0,79.9,a,,100.0,4.9,DEF,18.163265306122447,Chelsea,CHE
229,B.Badiashile,Benoît,Badiashile Mukinayi,7,2,44,7,0.9,470,0,0,0,10,2,0,0,48,0.0,0.0,8905,9102,0.0,0.06,0.06,7.41,102.8,7.9,2.0,11.4,a,,100.0,4.4,DEF,1.5909090909090908,Chelsea,CHE
230,Fofana,Wesley,Fofana,7,2,44,50,2.9,1101,0,1,4,12,2,1,3,238,0.5,0.3,111670,104019,0.5,0.55,1.05,15.73,325.8,46.9,34.0,40.6,a,,100.0,4.4,DEF,11.363636363636363,Chelsea,CHE
231,M.Sarr,Mamadou,Sarr,7,2,45,2,1.0,91,0,0,0,3,0,0,0,1,0.5,0.0,2504,2769,0.35,0.0,0.35,1.42,6.2,0.1,7.0,1.3,a,,100.0,4.5,DEF,0.4444444444444444,Chelsea,CHE
232,Tosin,Tosin,Adarabioyo,7,2,40,33,2.4,731,0,0,2,12,2,0,2,122,0.8,0.3,107016,221572,0.11,0.4,0.5,11.89,226.2,32.0,19.0,27.8,a,,100.0,4.0,DEF,8.25,Chelsea,CHE
233,Acheampong,Josh,Acheampong,7,2,37,33,2.8,567,1,0,2,12,1,0,5,98,0.2,1.7,581575,489235,0.6,0.13,0.73,13.91,125.2,39.2,66.0,23.1,a,,100.0,3.7,DEF,8.91891891891892,Chelsea,CHE
234,Anselmino,Aarón,Anselmino,7,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,1262,10208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Strasbourg on loan for the rest of the season.,0.0,4.0,DEF,0.0,Chelsea,CHE
235,Palmer,Cole,Palmer,7,3,106,92,5.1,1236,9,2,3,18,4,0,9,320,6.2,16.3,2529708,7253582,8.25,1.48,9.73,19.84,432.0,239.0,405.0,107.4,a,,100.0,10.6,MID,8.679245283018869,Chelsea,CHE
236,Neto,Pedro,Lomba Neto,7,3,70,106,3.8,2138,5,5,11,21,2,1,8,454,2.0,4.3,1930982,1968061,4.27,5.64,9.91,28.79,442.8,684.0,427.0,155.6,a,,100.0,7.0,MID,15.142857142857142,Chelsea,CHE
237,Enzo,Enzo,Fernández,7,3,67,125,4.5,2397,8,4,8,31,8,0,14,547,2.2,15.8,5421484,4134845,9.93,5.64,15.57,33.7,647.4,743.8,614.0,200.6,a,,100.0,6.7,MID,18.65671641791045,Chelsea,CHE
238,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,7,3,64,55,2.9,738,2,5,4,8,3,0,4,169,0.8,1.8,852240,899966,2.82,2.12,4.94,8.13,177.2,218.3,283.0,67.7,d,Hamstring injury - 50% chance of playing,50.0,6.4,MID,8.59375,Chelsea,CHE
239,Gittens,Jamie,Bynoe-Gittens,7,3,60,25,1.6,486,0,2,1,7,0,0,0,99,0.0,0.1,17117,41907,0.81,0.94,1.75,8.89,93.0,130.4,91.0,31.3,d,Hamstring injury - 50% chance of playing,50.0,6.0,MID,4.166666666666667,Chelsea,CHE
240,Nkunku,Christopher,Nkunku,7,3,59,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,2668,23748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined AC Milan permanently.,0.0,5.9,MID,0.0,Chelsea,CHE
241,Caicedo,Moisés,Caicedo Corozo,7,3,57,93,3.9,2044,3,1,6,29,8,1,10,457,2.2,7.7,3251293,3196198,1.21,1.88,3.09,29.86,476.6,278.2,104.0,85.7,a,,100.0,5.7,MID,16.31578947368421,Chelsea,CHE
244,Lavia,Roméo,Lavia,7,3,49,6,1.0,135,0,0,0,3,0,0,0,27,0.5,0.0,2785,4649,0.0,0.06,0.06,3.23,11.8,9.0,2.0,2.2,a,,100.0,4.9,MID,1.2244897959183672,Chelsea,CHE
245,Mudryk,Mykhailo,Mudryk,7,3,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1008,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s,Suspended - unknown return date,0.0,4.9,MID,0.0,Chelsea,CHE
246,Andrey Santos,Andrey,Nascimento dos Santos,7,3,45,31,1.4,964,0,0,1,12,4,0,0,171,1.8,0.3,76278,83092,1.7,0.79,2.49,14.4,150.4,125.9,61.0,33.7,a,,100.0,4.5,MID,6.888888888888889,Chelsea,CHE
247,D.Essugo,Dário,Luís Essugo,7,3,43,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,12554,14188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,4.3,MID,0.0,Chelsea,CHE
248,Paez,Kendry,Páez Andrade,7,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined River Plate on loan for the rest of the season.,0.0,4.5,MID,0.0,Chelsea,CHE
249,João Pedro,João Pedro,Junqueira de Jesus,7,4,77,160,5.5,2140,14,9,10,23,4,0,28,651,9.5,47.5,7923616,8580546,13.18,1.72,14.9,28.46,710.8,409.8,778.0,189.4,a,,,7.7,FWD,20.77922077922078,Chelsea,CHE
250,Delap,Liam,Delap,7,4,62,36,1.8,727,1,2,2,13,2,0,1,110,1.0,0.9,109021,465905,3.68,0.18,3.85,11.04,58.8,54.8,287.0,39.1,a,,100.0,6.2,FWD,5.806451612903226,Chelsea,CHE
251,N.Jackson,Nicolas,Jackson,7,4,65,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,4962,15356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,has joined Bayern Munich on loan for the rest of the season.,0.0,6.5,FWD,0.0,Chelsea,CHE
252,Marc Guiu,Marc,Guiu Paz,7,4,41,12,1.3,247,0,1,0,2,1,0,0,19,0.0,5.6,1218526,2727954,1.46,0.29,1.75,5.65,24.6,38.8,81.0,12.6,a,,100.0,4.1,FWD,2.9268292682926833,Chelsea,CHE
453,Garnacho,Alejandro,Garnacho Ferreyra,7,3,64,49,2.7,983,1,4,4,13,1,0,3,185,1.8,0.5,238181,229616,2.95,3.43,6.38,16.94,183.4,319.3,318.0,81.1,a,,,6.4,MID,7.65625,Chelsea,CHE
672,Hato,Jorrel,Hato,7,2,46,10,0.7,540,0,0,0,13,4,0,0,33,0.5,0.2,17371,40322,0.3,0.41,0.71,8.94,95.6,67.2,24.0,18.7,a,,100.0,4.6,DEF,2.173913043478261,Chelsea,CHE
743,Emenalo,Landon,Emenalo,7,3,45,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1510,1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.5,MID,0.0,Chelsea,CHE
789,Merrick,Max,Merrick,7,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,406,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,GKP,0.0,Chelsea,CHE
803,Sharman-Lowe,Teddy,Sharman-Lowe,7,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,167,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,4.0,GKP,0.0,Chelsea,CHE
253,Henderson,Dean,Henderson,8,1,50,115,4.0,2610,0,0,10,35,3,0,7,478,5.8,8.1,1040859,921796,0.0,0.1,0.1,39.04,692.0,10.0,0.0,70.1,a,,,5.0,GKP,23.0,Crystal Palace,CRY
254,Benitez,Walter,Benítez,8,1,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3,15300,31044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,4.0,GKP,0.0,Crystal Palace,CRY
255,Matthews,Remi,Matthews,8,1,39,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,6126,8665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,3.9,GKP,0.0,Crystal Palace,CRY
256,Muñoz,Daniel,Muñoz Mejía,8,2,59,109,5.2,1779,3,3,9,20,5,0,8,386,3.0,8.1,3676269,3783670,1.99,3.33,5.32,24.47,438.8,302.3,285.0,102.5,d,Shoulder injury - 75% chance of playing,75.0,5.9,DEF,18.47457627118644,Crystal Palace,CRY
257,Lacroix,Maxence,Lacroix,8,2,51,119,4.4,2395,1,2,9,34,3,1,7,412,1.5,4.5,1598384,1252453,1.87,0.73,2.6,34.22,627.2,79.5,217.0,92.4,a,,100.0,5.1,DEF,23.333333333333336,Crystal Palace,CRY
258,Mitchell,Tyrick,Mitchell,8,2,50,108,3.7,2578,1,1,10,35,5,0,7,384,3.8,2.2,463884,378804,1.06,1.61,2.67,39.04,499.6,363.2,187.0,105.1,a,,,5.0,DEF,21.6,Crystal Palace,CRY
259,Sosa,Borna,Sosa,8,2,48,5,1.0,53,0,0,0,1,0,0,0,10,0.0,0.1,11169,18356,0.0,0.06,0.06,0.83,11.0,12.2,4.0,2.7,a,,100.0,4.8,DEF,1.0416666666666667,Crystal Palace,CRY
261,Richards,Chris,Richards,8,2,44,104,4.2,2242,1,0,9,31,3,0,3,382,2.8,2.6,943876,796284,1.09,1.32,2.41,32.47,605.6,119.1,135.0,86.2,a,,100.0,4.4,DEF,23.636363636363633,Crystal Palace,CRY
262,Chadi Riad,Chadi,Riad Dnanou,8,2,40,14,2.3,312,0,1,1,3,2,0,0,58,2.2,0.0,5678,3422,0.11,0.05,0.16,4.33,63.8,21.3,14.0,9.9,a,,100.0,4.0,DEF,3.5,Crystal Palace,CRY
263,Clyne,Nathaniel,Clyne,8,2,38,15,1.9,494,0,1,0,9,1,0,2,49,0.2,0.6,90768,103257,0.43,0.6,1.03,7.31,80.6,53.5,33.0,16.6,a,,100.0,3.8,DEF,3.947368421052632,Crystal Palace,CRY
264,Holding,Rob,Holding,8,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,Has joined Colorado Rapids permanently.,0.0,4.0,DEF,0.0,Crystal Palace,CRY
265,Kporha,Caleb,Kporha,8,2,40,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,840,2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,4.0,DEF,0.0,Crystal Palace,CRY
267,Sarr,Ismaïla,Sarr,8,3,63,90,4.7,1636,7,1,8,19,2,0,9,282,5.2,3.8,2589983,2736045,7.98,0.69,8.66,23.65,377.0,198.4,396.0,97.3,a,,100.0,6.3,MID,14.285714285714286,Crystal Palace,CRY
268,Doucouré,Cheick,Doucouré,8,3,49,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,438,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,Knee injury - Unknown return date,0.0,4.9,MID,0.0,Crystal Palace,CRY
269,Esse,Romain,Esse,8,3,47,4,1.0,40,0,0,0,0,0,0,0,12,0.0,0.1,11622,28765,0.0,0.04,0.04,1.74,6.8,2.7,6.0,1.5,u,has joined Coventry City on loan for the rest of the season.,0.0,4.7,MID,0.851063829787234,Crystal Palace,CRY
